,Job_Role,Company,Location,Job Experience,Skills,Job_Description
338,Data Engineer,Alp Consulting,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",6-9,"Data migration, spark, Cloud, Hadoop, data governance, big data, Data warehousing, AWS",2+ years of experience working with Hadoop / Spark based data platforms or alternativel...
339,Data Engineer,Alp Consulting,Bangalore/Bengaluru,8-12,"Cloud computing, Data management, Analytical, Cloud, Infrastructure, SDK, big data, SQL",Experience of building large scale data pipelines on at least one Cloud Platform (GCP a...
340,Data Engineer,Alp Consulting,Bangalore/Bengaluru,2-5,"Application integration, Cloud Services, Information security management, Technical leadership, Performance optimization, Data quality, Account management, Informatica",Should have hands on experience in using Informatica Cloud services like Data Integrati...
341,Architect Data Engineer,Alp Consulting,Bangalore/Bengaluru,6-10,"hive, spark, Finance, SCALA, Hadoop, Technical Lead, big data, AWS",As a Data Engineer you will work on a product team to develop and support critical feat...
342,Python Data Engineer,Alp Consulting,Hybrid - Bangalore/Bengaluru,6-11,"ETL, data engineering, SQL, Python, Pyspark, Data Warehousing, Python Data, Warehouse",Roles and Responsibilities Design and develop data processing pipelines using Python an...
343,BBRC - IT - Semantic Data Engineer,Syngene,Bangalore/Bengaluru(Jigani),5-10,"Agile SDLC, Python, Agile, Data Engineering, Semantic, Data, Agile Framework, SDLC",JOB DESCRIPTIONDesignation: Associate ManagerJob Location: BangaloreDepartment: ITAbout...
344,Assistant/ Deputy Manager -Data Engineer,Maruti Suzuki,Bangalore/Bengaluru,2-5,"Mining, Data analysis, Analytical, MySQL, Machine learning, SCALA, Data processing, Data quality","Responsibilities :- Designing, constructing, developing, installing, testing and mainta..."
345,Data Engineer,Cropin Technology Solutions,Bangalore/Bengaluru,4-6,"GIS, Image processing, MySQL, Debugging, Machine learning, Oracle, Principal, SDLC",We are looking for Data Engineer to be a part of CropIn s Engineering Centre of Core Co...
346,Data Engineer (Python),Thoucentric,Bangalore/Bengaluru,1-3,"Supply chain, SAN, Project management, SOC, Consulting, SMS, Data quality, SQL",Use Python scripts to transform and cleanse the data Strong skills of data modelling to...
347,Data Engineer (Power BI),Neal Analytics,"Mumbai, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",5-7,"Data analysis, Data modeling, Project management, Analytical, query, power bi, Data quality, Data extraction",5+ Years of experience in Power BI
348,Data Engineer,Diamatics Consulting Services,Remote,5-7,"Python, Communication Skills, leader, Analytical Skills, data mining, AWS, Leadership Skills, SQL",Role & responsibilities Previous experience as a data engineer or in a similar role. Te...
349,Data Engineer,Diggibyte Technologies,Bangalore/Bengaluru(Kudlu),5-7,"Data Engineering, Airflow, Azure, Scala, Azure Databricks, Spark Streaming, Data Bricks, Apache Nifi",Experience in managing complete Data engineer team and being responsible for entire del...
350,Data Engineer,Photon,"Chennai, Tamil Nadu",5-8,"Shell Scripting, hadoop, Spark, ETL, Python, Data, Scripting, Data Engineering",Skills Required: . 6+ years of Python or Java / J2EE development experience Location: C...
351,Data Engineer(architect) - Remote Work,2coms,"Chennai, kolkata",10-20,"BPC, Business planning, Remote, Data, Planning, Data architecture, Architecture, Data Engineering","Location - Remote Work (Work From Home) . : . Design, Architect, Deploy and maintain so..."
352,Data Engineer,Excellence And Eminence,Bangalore/Bengaluru,4-5,"Maven, Software design, SCALA, Debugging, Programming, Data structures, big data, SLAS",Experience in Minimum of 2 years in one of the programming languages such as Scala / Py...
353,Data Engineer II/III (Hyperion EPM),Rackspace Technology,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",6-11,"data engineer ii, Hyperion, Finance, Manager Technology, Unit testing, Oracle, rackspace, SSL",Working experience on Hyperion application migrations from older versions to newer vers...
354,Data Engineer IV,Meredith,Bangalore/Bengaluru,7-12,"Microstrategy, Team management, Data management, Data modeling, Project management, Agile, Scrum, Informatica","The incumbent should have data engineering experience in enterprise data management, en..."
355,Deputy Manager/Manager - Data Engineer,Maruti Suzuki,"Gurgaon/Gurugram, Bangalore/Bengaluru",4-8,"Data modeling, RDBMS, Enterprise applications, Cognos, MySQL, Oracle, Business intelligence, Troubleshooting","Technical / Functional: . Hands-on experience with data architecture, design and develo..."
356,Data Engineer,Alp Consulting,Bangalore/Bengaluru,5-7,"Data analysis, Data migration, Schema, OLAP, Visio, OLTP, Data warehousing, AWS",5 yrs should have exp in designing STAR / Snowflake schema Should have exp in designing...
357,Data Engineer - Performance Tunning,ITC Infotech,Bangalore/Bengaluru,10-20,"sql queries, performance tuning, analytical, software testing, consulting, dns, azure synapse, data warehousing",Well-versed with Incremental extraction loads - batched and streaming. . Proficient in ...
358,Data Engineer,Excellence And Eminence,Bangalore/Bengaluru,2-5,"Data analysis, Data management, Postgresql, Analytical, System integration, Powerpoint, Monitoring, SQL",An Engineering degree with vast data engineering experience . . As a minimum: A Bachelo...
359,Big Data Engineer Role,Vishanz Business Services,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-7,"Java, Hive, SCALA, Big Data, Spark, spa, Data",We are looking for Informatica Developer with seven years of experience.Experience in B...
360,Data Engineer,HR Devi Talent Acquisition,Bangalore/Bengaluru,2-5,"Data Engineering, Software Development, Linux, Scala, PySpark, Spark, ETL, Oracle",The Data Engineer’s primary role is to write Spark pipelines to ETL data within our dat...
361,Data Engineer - IoT,Serving Skill,Bangalore/Bengaluru,3-6,"Data Engineering, MQTT, Azure, software development, data management, Dockers, PySpark, IOT data management","- The role requires experience in Azure core technologies - IOT Hub/ Event hub, Stream ..."
362,Big Data Engineer,IBM,Gurgaon/Gurugram,2-5,"Data modeling, Data structures, Informatica, SQL, Project development, OLAP, big data, ETL",Required Technical and Professional Expertise. First and most important - Sound underst...
363,Sr. Data Engineer/ Integration Engineer,Shyftlabs,Hyderabad/Secunderabad,4-6,"Change management, Data modeling, Database, Management, IT operations, Data warehousing, AWS, SQL",Qualifications . 4+ years of experience as a Data Engineer 3+ years of Experience in SQ...
364,"Data Engineer/Lead (DW, Spark,Scala, AWS/Azure, Datamodelling) Coforge",Coforge,"Hybrid - Hyderabad/ Secunderabad, Telangana, Bangalore/ Bengaluru, Karnataka, Greater Noida",5-10,"data modeling, scala, Spark, Data Warehousing, Azure Cloud, aws, Data Engineering, Cloud",Programming languages - Java (Spring Boot)/Python / Scala. Primary - Data Modelling (pr...
365,Lead data Engineer,Dr Reddys,Hyderabad/Secunderabad,2-6,"Unix, SAP, Linux, Coding, Schema, OLAP, Data quality, Apache",Hands on coding experience in Big Data Technologies like Hadoop / Google Big Query / Re...
366,Data Engineering Lead,Dr Reddys,Hyderabad/Secunderabad,8-12,"Architecture, Data modeling, RDBMS, Cloud, OLAP, Informatica, Business intelligence, Data warehousing",Skills Required . 12 years Data Warehouse / Data Lake Architecture and Development . 8 ...
367,Sr. Data Engineer,IBM,Bangalore/Bengaluru,7-8,"data science, Data modeling, Open source, Python, Airflow, Data analysis, Data Engineering, Argo",The day today responsibilities include: . Analyzes and designs reusable components of t...
368,Senior Data Engineer,Walmart,Bangalore/Bengaluru,4-8,"Career development, Networking, Business analytics, Data processing, Data quality, Business intelligence, Business solutions, Monitoring",Bachelor s degree in Computer Science or related technical field . Should have worked e...
369,SENIOR DATA ENGINEER,Walmart,Bangalore/Bengaluru,1-6,"Software design, Architecture, GCP, Debugging, Application development, Cosmos, Monitoring, SQL",scale . What youll bring: . Bachelors / Masters degree in engineering with 3-6 years of...
370,Senior Data Engineer,UST,"Hybrid - Kochi/ Cochin, Kerala, Noida, Uttar Pradesh, Hyderabad/ Secunderabad, Telangana, Chennai, Tamil Nadu, Bangalore/ Bengaluru, Karnataka",7-12,"data warehousing, Dimensional Modeling, ETL, Data Engineering, Modeling, Senior, Warehouse, Data","A degree (preferably an advanced degree) in Computer Science, Engineering or a related ..."
371,Senior Data Engineers,Teamlease Digital,Remote,7-10,"SCALA, Spark, mfg, Data, Senior","Any experience with MFG BI, DWH and Data lake implementation would be a bonusExperience..."
372,Sr DevOps & Data Engineer - AWS / Spark,Ave Promagne,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",5-10,"DevOps, Java, Azure, Cloudera, Scala, Kafka, HDFS, Data engineering","Experience with Git, CI / CD and Good to have Containerization like Docker or Open shif..."
373,Data Engineer - Life Science / Pharma Domain,Tiger Analytics,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",4-6,"python, Spark, AWS, SQL, Pyspark, DNS, Data, Life sciences","Design and build scalable data ingestion pipelines to handle real-time streams, CDC eve..."
374,Data Engineer,Imaginators Try Going Beyond,Bangalore/Bengaluru,5-10,"Data Engineering, Azure Data Factory, Pyspark, Azure Cloud, Data Management, Azure Databrick, Azure Databricks, ETL","Data Engineer Specialist Azure Data Factory, Azure Data Bricks, Python, Pyspark, ETL, D..."
375,Data Engineer,Kapture CRM,Bangalore/Bengaluru,3-5,"Google Dataflow, sql, Python, Google, Data Engineering, Data","Build the infrastructure required for optimal extraction, transformation, and loading o..."
376,"Title : ""Consultant - Data Engineer"" - Remote",Sdna Global,Remote,7-10,"DWH, Snowflake, Bigdata, Spark, SQL, data warehousing, ETL, Python","Department : Delivery - AE - Generalist - L3 - Consultant Must Have Skills : DWH, Snowf..."
377,Manager Data Engineer,Zeta Inc.,Hyderabad/Secunderabad,12-15,"Loans, Data modeling, data security, Workflow, Data quality, Apache, SQL, Python",Experience leading the design and implementation of complex data systems and architectu...
378,Data Engineer,Triveni Global Consulting,"Pune, Surat",2-6,"Root cause analysis, metadata, XML, Data structures, JPEG, Business intelligence, Operations, Software services",Proficient in Structure Query Language (SQL)Experience working with relational database...
379,Data Engineer,GSR Business Services,Bangalore/Bengaluru(Electronic City),5-10,"Snowflake, SQL, Data Engineering, Data",This position as a Hybrid mode option 3 days work from office and 2 days work from home...
380,Data Engineer,BMC Software,Pune,5-8,"Microstrategy, MS SQL, Data modeling, XML, Agile, Data structures, JSON, CRM",You will play a key role in our Analytics & Data Science developing & collaborating on ...
381,Data Engineer,ShikshaLokam,Bangalore/Bengaluru(6th Phase JP Nagar),2-4,"Airflow, Pyspark, python, SCALA, Spark, Druid, Postgres Database, Cassandra",Skills Required: . Python
382,Data Engineer,Rlabs Enterprise Services,Bangalore/Bengaluru(Whitefield),7-12,"Pyspark, spark, SQL, Python, Data Engineering, Data",. Proficient with Python Advanced SQL knowledge (preferably Oracle). NP: Immediate to 1...
383,Data Engineer,Aidetic,Bangalore/Bengaluru,1-5,"python, aws, json, shell scripting, ETL Tool, etl, Data Engineering, Scripting","Solid experience with AWS services such as CloudFormation, S3, Athena, Glue, EMR / Spar..."
384,Data Engineers,Disha Consultants,Jaipur,2-4,"NoSQL, cassandra, Cloud Services, Workflow management, MongoDB, Data analytics, DBMS, Oracle","experience with Aws Cloud Services: Ec2, Emr, Rds, Redshift responsibilities of Candida..."
385,Data Engineer - Power BI,Bristlecone,Mumbai,4-6,"Graphics, Procurement, Supply chain, SAN, Automation, MS SQL, SAP, Information security",Recognize business requirements in the context of BI and create data models to transfor...
386,data engineers,Disha Consultants,Jaipur,3-5,"business intelligence reporting, Business analysis, Agile, Data processing, splunk, Data warehousing, Analytics, Reporting tools","Statistics experience preferred Experience with Python, R, or other data relevant scrip..."
387,Data Engineer - Mumbai and Kolkata,PES Hr Services A Div Of Amal Infosystems,"Hybrid - Kolkata, Mumbai (All Areas)",8-12,"Snowflake, Aws Glue, SSIS, Python, SQL, Data Pipeline, data engineer, Data Engineering","Skills - AWS Glue, Python, SQL, Snowflake (mandatory) Data pipeline development (Python..."
388,Hiring For Data Engineer - Chennai,NSEIT,"Chennai, Tamil Nadu",2-4,"Kafka, Machine Learning, spark ML model, data engineer, Apache Kafka, Spark, Apache Spark, Machine",Preferred candidate profile The candidate must possess working knowledge / experience o...
389,Data Engineer I,EA Games (Electronic Arts),Hyderabad,2-7,"XML, Machine learning, Agile, HTML, JSON, Business intelligence, Troubleshooting, JIRA",Opportunity Ahead EA s Digital Platform (EADP) organization is responsible for driving ...
390,Hiring - Snowflake Data Engineers- Columbus Global - Hyderabad,Columbus Global,Hybrid - Hyderabad/Secunderabad,5-10,"Snowflake, Java, Snowflake Sql, Data Engineering, Scala, Data Engineer, Engineering, Data",Job ObjectiveWe are looking for a talented Data Engineer to join our team and help us b...
391,Manager - Data Engineering,Dr Reddys,Hyderabad/Secunderabad,8-9,"Interpersonal skills, Web services, GCP, Cloud, query, Agile, Informatica, AWS","GCP, AWS, Azure) . Good understanding of DataOps and Agile way of working . Undergradua..."
